"","yr","mm","dd","hr","mn","wdir_deg_t","wspd_m_s","pres_h_pa","atmp_deg_c","wtmp_deg_c","date","submission_id","common_name","scientific_name","taxonomic_order","count","state_province","county","location_id","location","latitude","longitude","time","protocol","duration_min","all_obs_reported","distance_traveled_km","area_covered_ha","number_of_observers","breeding_code","observation_details","checklist_comments","ml_catalog_numbers","wspd_mph","beaufort_ws","comp_dir","day_time","count2"
"63",2015,11,"03","12","06",NA,5.1,1010.1,14,15.6,2015-11-03,"S34575097","Pacific Loon","Gavia pacifica",6852,44,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,11.4087,"3",NA,2015-11-03 12:00:00,44
"64",2015,11,"03","13","06",NA,2.6,1010.7,13.5,15.6,2015-11-03,"S34575098","Surf Scoter","Melanitta perspicillata",703,492,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-03 13:00:00,492
"65",2015,11,"03","13","06",NA,2.6,1010.7,13.5,15.6,2015-11-03,"S34575098","Red-throated Loon","Gavia stellata",6848,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-03 13:00:00,2
"66",2015,11,"03","13","06",NA,2.6,1010.7,13.5,15.6,2015-11-03,"S34575098","Pacific Loon","Gavia pacifica",6852,64,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-03 13:00:00,64
"67",2015,11,"03","14","06",NA,2.6,1011.4,13.2,15.6,2015-11-03,"S34575099","Surf Scoter","Melanitta perspicillata",703,1278,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-03 14:00:00,1278
"68",2015,11,"03","14","06",NA,2.6,1011.4,13.2,15.6,2015-11-03,"S34575099","Red-throated Loon","Gavia stellata",6848,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-03 14:00:00,2
"69",2015,11,"03","14","06",NA,2.6,1011.4,13.2,15.6,2015-11-03,"S34575099","Pacific Loon","Gavia pacifica",6852,37,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-03 14:00:00,37
"70",2015,11,"03","15","06",NA,1.5,1012,13.2,15.6,2015-11-03,"S34575100","Surf Scoter","Melanitta perspicillata",703,1527,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,3.3555,"2",NA,2015-11-03 15:00:00,1527
"71",2015,11,"03","15","06",NA,1.5,1012,13.2,15.6,2015-11-03,"S34575100","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,3.3555,"2",NA,2015-11-03 15:00:00,1
"72",2015,11,"03","15","06",NA,1.5,1012,13.2,15.6,2015-11-03,"S34575100","Pacific Loon","Gavia pacifica",6852,32,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,3.3555,"2",NA,2015-11-03 15:00:00,32
"73",2015,11,"03","16","06",NA,1.5,1012.5,13.6,15.6,2015-11-03,"S34575101","Surf Scoter","Melanitta perspicillata",703,1590,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,"many flocks going directly overhead or across peninsula to the south of the count site; they're not supposed to do that!!","BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,3.3555,"2",NA,2015-11-03 16:00:00,1590
"74",2015,11,"03","16","06",NA,1.5,1012.5,13.6,15.6,2015-11-03,"S34575101","Pacific Loon","Gavia pacifica",6852,10,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,3.3555,"2",NA,2015-11-03 16:00:00,10
"75",2015,11,"03","17","06",NA,1.5,1013,13.6,15.6,2015-11-03,"S34575102","Surf Scoter","Melanitta perspicillata",703,294,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,17:00:00,"eBird - Stationary Count",15,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,3.3555,"2",NA,2015-11-03 17:00:00,294
"76",2015,11,"03","17","06",NA,1.5,1013,13.6,15.6,2015-11-03,"S34575102","Pacific Loon","Gavia pacifica",6852,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,17:00:00,"eBird - Stationary Count",15,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,3.3555,"2",NA,2015-11-03 17:00:00,1
"77",2015,11,"04","06","06",NA,5.7,1013.8,14.2,15.4,2015-11-04,"S34575103","Surf Scoter","Melanitta perspicillata",703,553,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:25:00,"eBird - Stationary Count",35,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-04 06:00:00,553
"78",2015,11,"04","06","06",NA,5.7,1013.8,14.2,15.4,2015-11-04,"S34575103","Pacific Loon","Gavia pacifica",6852,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:25:00,"eBird - Stationary Count",35,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-04 06:00:00,3
"79",2015,11,"04","06","56",NA,4.6,1013.9,14.1,15.4,2015-11-04,"S34575103","Surf Scoter","Melanitta perspicillata",703,553,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:25:00,"eBird - Stationary Count",35,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,10.2902,"3",NA,2015-11-04 06:00:00,553
"80",2015,11,"04","06","56",NA,4.6,1013.9,14.1,15.4,2015-11-04,"S34575103","Pacific Loon","Gavia pacifica",6852,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:25:00,"eBird - Stationary Count",35,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,10.2902,"3",NA,2015-11-04 06:00:00,3
"81",2015,11,"04","08","06",NA,5.7,1013.7,14.1,15.5,2015-11-04,"S34575105","Surf Scoter","Melanitta perspicillata",703,664,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-04 08:00:00,664
"82",2015,11,"04","08","06",NA,5.7,1013.7,14.1,15.5,2015-11-04,"S34575105","Red-throated Loon","Gavia stellata",6848,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-04 08:00:00,2
"83",2015,11,"04","08","06",NA,5.7,1013.7,14.1,15.5,2015-11-04,"S34575105","Pacific Loon","Gavia pacifica",6852,29,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-04 08:00:00,29
"84",2015,11,"04","09","06",NA,2.6,1013.7,13.7,15.4,2015-11-04,"S34575106","Surf Scoter","Melanitta perspicillata",703,659,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-04 09:00:00,659
"85",2015,11,"04","09","06",NA,2.6,1013.7,13.7,15.4,2015-11-04,"S34575106","Pacific Loon","Gavia pacifica",6852,49,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-04 09:00:00,49
"86",2015,11,"04","10","06",NA,4.1,1013.7,13.4,15.4,2015-11-04,"S34575107","Surf Scoter","Melanitta perspicillata",703,358,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",45,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,9.1717,"3",NA,2015-11-04 10:00:00,358
"87",2015,11,"04","10","06",NA,4.1,1013.7,13.4,15.4,2015-11-04,"S34575107","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",45,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,9.1717,"3",NA,2015-11-04 10:00:00,1
"88",2015,11,"04","10","06",NA,4.1,1013.7,13.4,15.4,2015-11-04,"S34575107","Pacific Loon","Gavia pacifica",6852,7,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",45,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,9.1717,"3",NA,2015-11-04 10:00:00,7
"89",2015,11,"04","11","06",NA,3.6,1013.9,12.6,15.4,2015-11-04,"S34575108","Surf Scoter","Melanitta perspicillata",703,313,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"add x for BRAC<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,8.0532,"3",NA,2015-11-04 11:00:00,313
"90",2015,11,"04","11","06",NA,3.6,1013.9,12.6,15.4,2015-11-04,"S34575108","Pacific Loon","Gavia pacifica",6852,15,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"add x for BRAC<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,8.0532,"3",NA,2015-11-04 11:00:00,15
"91",2015,11,"04","12","06",NA,2.1,1014,12.8,15.4,2015-11-04,"S34575109","Surf Scoter","Melanitta perspicillata",703,192,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,4.6977,"2",NA,2015-11-04 12:00:00,192
"92",2015,11,"04","12","06",NA,2.1,1014,12.8,15.4,2015-11-04,"S34575109","Pacific Loon","Gavia pacifica",6852,19,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,4.6977,"2",NA,2015-11-04 12:00:00,19
"93",2015,11,"04","13","06",NA,7.2,1014.5,14,15.3,2015-11-04,"S34575110","Surf Scoter","Melanitta perspicillata",703,117,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-11-04 13:00:00,117
"94",2015,11,"04","13","06",NA,7.2,1014.5,14,15.3,2015-11-04,"S34575110","Pacific Loon","Gavia pacifica",6852,10,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-11-04 13:00:00,10
"95",2015,11,"04","14","06",NA,7.7,1014.5,14.1,15.3,2015-11-04,"S34575112","Surf Scoter","Melanitta perspicillata",703,389,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,17.2249,"4",NA,2015-11-04 14:00:00,389
"96",2015,11,"04","14","06",NA,7.7,1014.5,14.1,15.3,2015-11-04,"S34575112","Pacific Loon","Gavia pacifica",6852,11,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,17.2249,"4",NA,2015-11-04 14:00:00,11
"97",2015,11,"04","15","06",NA,6.7,1015.2,14.4,15.3,2015-11-04,"S34575113","Surf Scoter","Melanitta perspicillata",703,465,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-11-04 15:00:00,465
"98",2015,11,"04","15","06",NA,6.7,1015.2,14.4,15.3,2015-11-04,"S34575113","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-11-04 15:00:00,1
"99",2015,11,"04","15","06",NA,6.7,1015.2,14.4,15.3,2015-11-04,"S34575113","Pacific Loon","Gavia pacifica",6852,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-11-04 15:00:00,3
"100",2015,11,"04","16","06",NA,8.2,1015.5,14.7,15.3,2015-11-04,"S34575114","Surf Scoter","Melanitta perspicillata",703,326,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,18.3434,"5",NA,2015-11-04 16:00:00,326
"101",2015,11,"04","16","06",NA,8.2,1015.5,14.7,15.3,2015-11-04,"S34575114","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,18.3434,"5",NA,2015-11-04 16:00:00,1
"102",2015,11,"04","16","06",NA,8.2,1015.5,14.7,15.3,2015-11-04,"S34575114","Pacific Loon","Gavia pacifica",6852,6,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,18.3434,"5",NA,2015-11-04 16:00:00,6
"103",2015,11,"05","06","06",NA,7.2,1019.5,14.1,15.1,2015-11-05,"S34575115","Surf Scoter","Melanitta perspicillata",703,33,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:35:00,"eBird - Stationary Count",25,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-11-05 06:00:00,33
"104",2015,11,"05","07","06",NA,5.7,1019.8,13.9,15,2015-11-05,"S34575116","Surf Scoter","Melanitta perspicillata",703,201,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-05 07:00:00,201
"105",2015,11,"05","08","06",NA,3.1,1020.2,13.5,15,2015-11-05,"S34575117","Surf Scoter","Melanitta perspicillata",703,338,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,6.9347,"2",NA,2015-11-05 08:00:00,338
"106",2015,11,"05","08","06",NA,3.1,1020.2,13.5,15,2015-11-05,"S34575117","Pacific Loon","Gavia pacifica",6852,5,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,6.9347,"2",NA,2015-11-05 08:00:00,5
"107",2015,11,"05","09","06",NA,1,1020.4,13.6,14.9,2015-11-05,"S34575118","Surf Scoter","Melanitta perspicillata",703,222,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"DR present for much of hour <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,2.237,"1",NA,2015-11-05 09:00:00,222
"108",2015,11,"05","09","06",NA,1,1020.4,13.6,14.9,2015-11-05,"S34575118","Pacific Loon","Gavia pacifica",6852,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"DR present for much of hour <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,2.237,"1",NA,2015-11-05 09:00:00,2
"109",2015,11,"05","10","06",NA,2.6,1020.5,13.9,14.9,2015-11-05,"S34575119","Surf Scoter","Melanitta perspicillata",703,327,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"Paul Fenwick <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-05 10:00:00,327
"110",2015,11,"05","10","06",NA,2.6,1020.5,13.9,14.9,2015-11-05,"S34575119","Pacific Loon","Gavia pacifica",6852,8,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"Paul Fenwick <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,5.8162,"2",NA,2015-11-05 10:00:00,8
"111",2015,11,"05","11","06",NA,4.6,1020.6,13,14.9,2015-11-05,"S34575120","Surf Scoter","Melanitta perspicillata",703,111,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,10.2902,"3",NA,2015-11-05 11:00:00,111
"112",2015,11,"05","11","06",NA,4.6,1020.6,13,14.9,2015-11-05,"S34575120","Pacific Loon","Gavia pacifica",6852,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,10.2902,"3",NA,2015-11-05 11:00:00,4
"113",2015,11,"05","12","06",NA,5.7,1020.5,12,15,2015-11-05,"S34575121","Surf Scoter","Melanitta perspicillata",703,146,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"Paul Fenwick <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-05 12:00:00,146
"114",2015,11,"05","12","06",NA,5.7,1020.5,12,15,2015-11-05,"S34575121","Pacific Loon","Gavia pacifica",6852,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"Paul Fenwick <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-05 12:00:00,4
"115",2015,11,"05","13","06",NA,5.7,1021,11.5,15.1,2015-11-05,"S34575123","Surf Scoter","Melanitta perspicillata",703,204,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-05 13:00:00,204
"116",2015,11,"05","13","06",NA,5.7,1021,11.5,15.1,2015-11-05,"S34575123","Pacific Loon","Gavia pacifica",6852,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-11-05 13:00:00,4
"117",2015,11,"05","14","06",NA,6.7,1021.4,11,15.1,2015-11-05,"S34575125","Surf Scoter","Melanitta perspicillata",703,114,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"Paul Fenwick <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-11-05 14:00:00,114
"118",2015,11,"05","14","06",NA,6.7,1021.4,11,15.1,2015-11-05,"S34575125","Red-throated Loon","Gavia stellata",6848,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"Paul Fenwick <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-11-05 14:00:00,2
"119",2015,11,"05","14","06",NA,6.7,1021.4,11,15.1,2015-11-05,"S34575125","Pacific Loon","Gavia pacifica",6852,2,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"Paul Fenwick <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-11-05 14:00:00,2
"120",2015,11,"05","15","06",NA,7.7,1021.7,11,15.1,2015-11-05,"S34575126","Surf Scoter","Melanitta perspicillata",703,114,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,17.2249,"4",NA,2015-11-05 15:00:00,114
"121",2015,11,"05","15","06",NA,7.7,1021.7,11,15.1,2015-11-05,"S34575126","Pacific Loon","Gavia pacifica",6852,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,17.2249,"4",NA,2015-11-05 15:00:00,3
